_id,restaurante_id,cardapio_id,nome,descricao,categoria,preco,fotos[0],ingredientes[0],ingredientes[1],ingredientes[2],ingredientes[3],ingredientes[4],ingredientes[5],ingredientes[6],ingredientes[7],informacoes_nutricionais.calorias,informacoes_nutricionais.proteinas,informacoes_nutricionais.carboidratos,informacoes_nutricionais.gorduras,opcoes_dieteticas[0],opcoes_dieteticas[1],destaque,promocao.ativo,promocao.preco_promocional,promocao.validade,disponivel,tempo_preparo,avaliacao_media,total_avaliacoes,data_criacao,ultima_atualizacao,alergenos[0],alergenos[1],alergenos[2]
683d8d05c709d34c0311e677,683d8d05c709d34c0311e48e,683d8d05c709d34c0311e4c0,Handmade Concrete Mouse,Tabella cimentarius voluptates decumbo capitulus claro aufero paulatim astrum perferendis. Demo coepi neque canonicus sto torqueo vero. Utroque eum alius decerno cimentarius vesco clibanus crustulum comparo patior.,Sobremesa,73.01621797279283,https://loremflickr.com/402/103/food?lock=5178866716536404,tendo,depromo,temporibus,strenuus,caveo,debilito,,,931,41,136,16,sem glúten,,false,false,41.396082357402456,2025-09-02T07:44:20.767Z,true,38,2.805947537542853,222,2023-09-01T06:46:10.314Z,2025-04-10T16:25:30.840Z,glúten,amendoim,
683d8d05c709d34c0311e67a,683d8d05c709d34c0311e48e,683d8d05c709d34c0311e4c0,Soft Wooden Table,Sperno conturbo arguo dolores tener tamquam thymum. Canis dolorum curriculum id. Quia quo abeo.,Prato Principal,89.49479985291457,https://loremflickr.com/1042/921/food?lock=6831380734330105,temptatio,deprimo,triduana,confugo,abscido,,,,545,67,126,46,,,false,false,17.855523401563715,2025-10-10T22:06:11.035Z,true,37,2.8672724357758184,152,2025-05-04T07:47:40.244Z,2025-02-13T09:41:24.240Z,,,
683d8d05c709d34c0311e67e,683d8d05c709d34c0311e48e,683d8d05c709d34c0311e4c0,Incredible Concrete Hat,Volo articulus cattus derelinquo agnosco. Tamisium vaco cultura certus tenus convoco dicta clamo. Adipiscor ipsam adeptio sublime torrens sollicito amplexus.,Sobremesa,63.40675906614974,https://loremflickr.com/2376/3660/food?lock=4108030640375835,uterque,demulceo,depopulo,summa,,,,,1075,6,127,75,vegetariano,sem glúten,false,false,22.103037610292624,2025-07-15T03:54:41.899Z,true,21,2.891287346975023,242,2024-06-01T02:00:49.020Z,2025-04-19T03:58:41.151Z,,,
683d8d05c709d34c0311e684,683d8d05c709d34c0311e48e,683d8d05c709d34c0311e4c0,Oriental Cotton Chips,Uredo illum vitiosus. Avaritia sequi autem alioqui antepono caveo auxilium atavus. Asporto conduco mollitia aestus laborum apostolus talus caterva natus natus.,Bebida,147.81329070798077,https://loremflickr.com/297/1682/food?lock=7622553125533402,convoco,alioqui,sumo,,,,,,891,44,43,56,vegetariano,vegano,true,false,106.71578036976607,2025-07-05T06:55:06.079Z,true,32,2.7253624513100796,275,2025-02-24T18:53:10.574Z,2025-04-21T10:04:04.392Z,ovos,,
683d8d05c709d34c0311e687,683d8d05c709d34c0311e48f,683d8d05c709d34c0311e4c1,Oriental Granite Tuna,Velit audacia teres occaecati vinitor eum amplexus confero. Subnecto amiculum ars suggero ambulo textus. Occaecati assentator deinde ascit ars.,Bebida,90.87265605674203,https://loremflickr.com/2091/3369/food?lock=4004533551786046,certe,audeo,sublime,vigilo,vesper,arcesso,,,1094,58,45,50,,,false,false,98.18859015840187,2025-07-24T12:52:36.595Z,false,45,4.764202581253254,202,2024-06-03T17:12:20.613Z,2025-04-28T03:01:25.026Z,lactose,soja,frutos do mar
683d8d05c709d34c0311e68b,683d8d05c709d34c0311e48f,683d8d05c709d34c0311e4c1,Practical Plastic Table,Terror vorax vacuus cariosus sonitus viriliter excepturi veniam absque eligendi. Sui summisse aperte tamquam appositus bene allatus usus confero. Tactus spiculum quae tollo comis crepusculum curia convoco.,Acompanhamento,83.73244111512258,https://loremflickr.com/3228/3014/food?lock=4434492413898677,ager,decipio,aperio,est,supra,demulceo,,,1038,59,56,13,,,false,false,74.14729544191844,2025-10-09T01:52:53.717Z,true,15,4.064134712192818,264,2023-11-18T18:20:11.902Z,2025-05-17T19:54:44.027Z,glúten,,
683d8d05c709d34c0311e68c,683d8d05c709d34c0311e48f,683d8d05c709d34c0311e4c1,Licensed Concrete Bike,Absorbeo quod cuppedia cribro aegrus assentator. Color decet aveho amplexus deleniti. Angulus commodi adimpleo tersus excepturi comis textilis considero titulus cupressus.,Entrada,80.98909359449455,https://loremflickr.com/464/1831/food?lock=6016352974911775,conventus,aer,adeo,vehemens,,,,,996,74,125,48,vegano,,false,false,55.36521375310626,2025-10-02T18:16:12.365Z,true,13,3.9595298077526935,224,2025-05-19T18:14:13.027Z,2025-04-24T08:03:32.435Z,ovos,,
683d8d05c709d34c0311e693,683d8d05c709d34c0311e48f,683d8d05c709d34c0311e4c1,Luxurious Aluminum Tuna,Collum suffoco aspicio adfectus id creptio amicitia. Caste patrocinor deinde carcer contigo vito aliquam amitto vulnus. Stillicidium uxor ver conscendo facilis cernuus aestus possimus crudelis sumo.,Sobremesa,61.48544500411099,https://loremflickr.com/1542/2911/food?lock=1146461891148600,beatae,approbo,adstringo,deprimo,solvo,,,,1092,79,52,79,,,false,false,56.857761094396984,2025-09-04T12:47:00.031Z,true,38,3.968544932411212,262,2025-04-29T04:38:00.255Z,2025-04-06T14:54:46.144Z,soja,ovos,
683d8d05c709d34c0311e694,683d8d05c709d34c0311e48f,683d8d05c709d34c0311e4c1,Awesome Cotton Chicken,Utroque caveo undique centum attonbitus contra. Cado adhaero solium. Peccatus derideo possimus voluptatum tardus doloribus vilicus pariatur sumo.,Prato Principal,100.90368833556809,https://loremflickr.com/1015/1682/food?lock=2778101946510981,abeo,cohibeo,bis,arguo,,,,,962,74,130,35,vegano,,false,false,64.35847112295218,2025-09-29T23:01:38.091Z,true,22,3.250738968673139,124,2024-02-10T23:31:22.560Z,2025-02-17T12:04:38.239Z,ovos,lactose,soja
683d8d05c709d34c0311e697,683d8d05c709d34c0311e490,683d8d05c709d34c0311e4c2,Frozen Granite Fish,Voro aestas toties provident tabula. Textus accedo architecto spes solvo adhuc attero adaugeo dolor surgo. Terminatio corrigo praesentium deorsum appositus natus apostolus xiphias super.,Prato Principal,130.93820859548703,https://loremflickr.com/3214/382/food?lock=8508246342828247,virtus,ustilo,desidero,creo,,,,,508,49,77,58,,,false,false,68.01376339454347,2025-09-04T02:46:00.652Z,true,8,4.497141919520487,67,2024-06-08T10:59:47.553Z,2025-05-03T04:54:03.082Z,soja,lactose,glúten
683d8d05c709d34c0311e699,683d8d05c709d34c0311e490,683d8d05c709d34c0311e4c2,Bespoke Wooden Chair,Tyrannus itaque anser conitor tener laborum facilis ulterius auditor paens. Tremo creator accusator vapulus bonus. Quam vorax vinum stultus animus audio.,Prato Principal,45.737755904019934,https://loremflickr.com/507/1296/food?lock=2278841368588246,arguo,ex,voveo,accommodo,trucido,coniuratio,voveo,xiphias,520,71,79,24,sem glúten,vegano,false,false,51.77342500034943,2025-07-08T18:22:52.500Z,false,35,3.139115269645449,299,2024-10-15T07:00:34.743Z,2025-05-07T01:48:04.770Z,,,
683d8d05c709d34c0311e69a,683d8d05c709d34c0311e490,683d8d05c709d34c0311e4c2,Sleek Marble Cheese,Sapiente audax verbera benigne tabernus viduo denique cura patrocinor tergum. Molestiae inflammatio studio aedificium. Tepidus desipio deripio aeger.,Sobremesa,97.41531969788365,https://loremflickr.com/275/1733/food?lock=5232732103121892,adfero,audeo,repellat,adipiscor,doloremque,tabula,curriculum,,938,35,85,19,,,true,false,21.530745646617856,2025-09-13T23:02:37.473Z,true,39,4.971157346577838,205,2023-06-13T07:31:59.577Z,2025-04-29T12:18:13.644Z,frutos do mar,,
683d8d05c709d34c0311e69d,683d8d05c709d34c0311e490,683d8d05c709d34c0311e4c2,Handmade Bronze Car,Clementia comptus articulus vel alii antepono. Tabula arcesso abutor ventus adsuesco comprehendo solus. Autem tutamen calculus adfectus.,Entrada,145.90619241249607,https://loremflickr.com/2173/2352/food?lock=6889284251616054,suspendo,vitiosus,suggero,cavus,via,adicio,cras,,873,51,101,55,vegetariano,,false,false,63.82377074693772,2025-11-01T04:08:06.274Z,true,18,4.529776181932069,137,2023-12-07T01:03:53.541Z,2025-02-13T20:20:49.177Z,glúten,soja,amendoim
683d8d05c709d34c0311e6a3,683d8d05c709d34c0311e490,683d8d05c709d34c0311e4c2,Electronic Rubber Chips,Apparatus ulterius denuo decor tactus cilicium abeo harum. Facere demens aegrus acies exercitationem bellum thymum patria conicio tollo. Vacuus somnus ascisco corrumpo.,Entrada,84.83419377421167,https://loremflickr.com/2935/879/food?lock=3091611874292270,censura,vigilo,cetera,,,,,,1138,46,57,53,,,false,false,34.38141461704892,2025-06-27T23:10:30.619Z,true,24,3.3086754991578644,134,2024-01-18T13:09:54.355Z,2025-02-24T23:08:43.109Z,,,
683d8d05c709d34c0311e6a4,683d8d05c709d34c0311e491,683d8d05c709d34c0311e4c3,Fantastic Bronze Sausages,Aperte beatae aliquam territo apparatus acerbitas aliqua. Combibo aperiam quae tumultus adiuvo vae valens cerno. Maxime derideo careo trucido canonicus facilis carcer.,Prato Principal,40.85023952979007,https://loremflickr.com/3445/1821/food?lock=4391063733814238,adhaero,comprehendo,avaritia,testimonium,decimus,,,,300,27,70,21,,,true,false,68.88779311689134,2025-09-23T01:53:43.410Z,false,30,2.5884718125726294,51,2024-11-30T02:06:18.978Z,2025-02-27T11:57:40.293Z,frutos do mar,ovos,
683d8d05c709d34c0311e6a9,683d8d05c709d34c0311e491,683d8d05c709d34c0311e4c3,Luxurious Bamboo Bike,Delego cruentus vitium aliquam attonbitus bis natus dedico natus. Varius cuius utor surgo denique tremo dolore synagoga suus pecco. Contabesco summopere deserunt subvenio considero cito.,Bebida,102.07956375816248,https://loremflickr.com/1905/3584/food?lock=4694997786954167,defendo,vitiosus,vis,,,,,,585,33,26,50,vegetariano,sem glúten,false,false,61.98873123865794,2025-09-26T09:19:28.330Z,true,20,4.988973367713978,116,2024-01-23T16:03:09.826Z,2025-02-05T09:21:48.874Z,soja,,
683d8d05c709d34c0311e6aa,683d8d05c709d34c0311e491,683d8d05c709d34c0311e4c3,Rustic Wooden Chair,Capillus tricesimus iusto despecto valde. Absconditus in cur arcesso corpus. Accusamus blanditiis centum tibi blandior defleo demulceo confido audentia abundans.,Prato Principal,21.217045239427257,https://loremflickr.com/1840/715/food?lock=3231518152147532,adulatio,vorago,terra,,,,,,551,47,78,76,,,false,false,8.268209274724578,2025-11-09T00:53:26.567Z,true,34,3.890503568783885,15,2023-09-07T05:39:38.203Z,2025-03-03T11:27:23.789Z,,,
683d8d05c709d34c0311e6bc,683d8d05c709d34c0311e491,683d8d05c709d34c0311e4c3,Practical Steel Sausages,Audio claustrum dolor uter corroboro vitium trans atqui peccatus. Tam synagoga deduco texo. Praesentium virgo absens temeritas thesis vulgivagus somniculosus stultus.,Acompanhamento,43.43617224719838,https://loremflickr.com/638/34/food?lock=7414159915313504,aro,consectetur,adipiscor,,,,,,226,75,83,28,,,true,false,8.931349668954416,2025-08-06T06:07:22.839Z,true,40,3.3575909731752915,94,2023-09-13T01:24:08.677Z,2025-04-01T11:42:53.901Z,,,
683d8d05c709d34c0311e6bf,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Modern Silk Fish,Demonstro abeo voluptatum somnus capillus veritatis succedo architecto. Tabernus corona carbo arca magni considero velum ipsum tolero. Curriculum via caritas benevolentia virtus abundans votum.,Acompanhamento,114.39292334183642,https://loremflickr.com/787/2559/food?lock=1758756671331365,aptus,ullus,infit,inventore,omnis,,,,1002,7,10,30,vegano,vegetariano,false,false,53.16235295963257,2025-07-22T14:21:07.072Z,true,23,4.700185949002971,142,2025-03-14T20:05:47.359Z,2025-05-09T23:44:08.478Z,,,
683d8d05c709d34c0311e6c5,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Oriental Bamboo Tuna,Cariosus aestas uter copiose teres dedecor cohibeo vergo. Audentia utrimque calcar paulatim tonsor temperantia. Votum textus aureus concedo vomer vesco paulatim corrumpo.,Entrada,114.53158883797542,https://loremflickr.com/2604/1511/food?lock=977865391762081,conicio,ut,aliqua,contigo,cattus,,,,250,67,95,28,,,false,false,116.36813354468063,2025-06-11T16:12:46.541Z,true,35,4.279901386111754,244,2023-12-03T11:27:56.416Z,2025-05-21T18:23:19.062Z,,,
683d8d05c709d34c0311e6c7,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Rustic Steel Pants,Laboriosam aequus deputo varietas alius vehemens. Averto adopto volaticus amet terebro strues crur theologus. Sequi validus utroque trucido curiositas.,Bebida,90.98854038688253,https://loremflickr.com/171/1131/food?lock=6906457751255965,studio,cubicularis,spiculum,ipsam,dolore,repudiandae,blandior,vester,210,5,102,13,,,false,true,11.229431585304189,2025-06-24T13:26:07.094Z,true,24,3.0235964224057046,62,2024-02-15T12:13:18.485Z,2025-05-24T12:35:24.453Z,frutos do mar,lactose,glúten
683d8d05c709d34c0311e6c9,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Elegant Concrete Fish,Explicabo occaecati reprehenderit tenus spoliatio commodo suffoco depereo cometes ulciscor. Exercitationem atavus deserunt. Modi comparo corrumpo cultellus urbs cado consectetur tergum.,Bebida,64.2572621162298,https://loremflickr.com/2985/1940/food?lock=6353128012220884,talus,sapiente,acidus,apparatus,,,,,925,7,138,64,,,false,false,42.8765784806571,2025-06-22T07:16:46.798Z,true,12,3.624347861095023,201,2024-06-18T15:36:57.464Z,2025-06-01T15:56:45.534Z,lactose,amendoim,
683d8d05c709d34c0311e6ca,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Refined Silk Shoes,Confero temptatio summopere consuasor depereo cognatus votum adinventitias ducimus. Addo ventosus officiis tui taedium degusto volubilis tutamen commodo supplanto. Adficio amor deripio strues audacia vesper turpis.,Sobremesa,84.70657476324607,https://loremflickr.com/2483/2912/food?lock=8578493608638172,talus,strenuus,delego,pecto,cubo,aliquam,aeger,,219,25,59,70,vegetariano,,false,false,54.283759786262294,2025-07-13T08:15:34.597Z,true,15,3.136053927187338,190,2023-12-25T10:31:27.637Z,2025-02-24T09:09:59.068Z,lactose,frutos do mar,soja
683d8d05c709d34c0311e6cb,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Intelligent Bronze Shoes,Dolore cenaculum aqua sit. Astrum molestiae vicissitudo vitiosus debeo antea tero. Solutio totidem accedo incidunt suffoco compello.,Prato Principal,147.79782775474635,https://loremflickr.com/3877/1932/food?lock=6734486283218157,neque,volaticus,curis,deserunt,minima,sit,timidus,,197,52,28,85,vegano,sem glúten,false,false,68.36236189837366,2025-06-14T10:31:21.743Z,true,15,4.535932586335989,207,2024-08-08T04:16:20.981Z,2025-03-11T02:18:46.453Z,lactose,ovos,
683d8d05c709d34c0311e6cf,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Small Marble Cheese,Eum sum ex aliqua numquam. Sonitus cunabula deprecator caelestis dedico cohors tero libero. Vinculum crapula labore eaque canis subiungo.,Bebida,78.76040592400234,https://loremflickr.com/553/2025/food?lock=6424819061894276,nostrum,aestivus,bardus,arca,aureus,sum,apostolus,eius,322,74,13,8,,,false,false,101.54717132955739,2025-11-18T13:19:39.440Z,true,41,4.36444340163019,46,2024-11-06T14:11:36.370Z,2025-04-20T06:01:38.794Z,frutos do mar,,
683d8d05c709d34c0311e6d1,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Soft Cotton Tuna,Timidus vulnus quos. Astrum thesaurus quas ter demitto cultura desidero ultra unus accusator. Conscendo sponte concido.,Entrada,121.83045259016086,https://loremflickr.com/2118/3225/food?lock=3631085487931474,consequatur,ducimus,velociter,communis,tabernus,congregatio,sui,,1096,43,66,43,sem glúten,,true,true,64.158578663883,2025-10-02T05:45:46.453Z,true,24,2.4965176368626874,212,2024-07-25T07:32:48.160Z,2025-04-26T22:44:11.902Z,ovos,,
683d8d05c709d34c0311e6d2,683d8d05c709d34c0311e492,683d8d05c709d34c0311e4c4,Luxurious Rubber Bacon,Aequitas depulso adversus spargo. Tempus tempora suscipio volva trado magnam truculenter. Valde cilicium virtus cribro patruus capillus vilicus congregatio.,Bebida,130.63442954969844,https://loremflickr.com/438/301/food?lock=7202103297785410,autus,rerum,stips,complectus,absque,vinum,contigo,adiuvo,977,25,73,39,,,false,false,84.62895007909201,2025-11-04T00:40:25.369Z,true,37,3.5167117992366275,240,2023-08-08T16:36:57.287Z,2025-02-11T16:13:25.289Z,glúten,lactose,
683d8d05c709d34c0311e6d3,683d8d05c709d34c0311e493,683d8d05c709d34c0311e4c5,Intelligent Bronze Mouse,Corporis tardus curis ancilla accusamus degenero. Tepesco adicio consequuntur demoror. Nisi strues stella.,Acompanhamento,134.22398051525937,https://loremflickr.com/472/2203/food?lock=379547790220515,inventore,dicta,temporibus,terebro,decens,recusandae,,,167,14,13,36,,,false,false,10.577493162522703,2025-08-14T10:53:16.813Z,true,40,3.8777881974323463,236,2024-07-08T23:51:21.016Z,2025-05-27T17:10:13.504Z,soja,,
683d8d05c709d34c0311e6d5,683d8d05c709d34c0311e493,683d8d05c709d34c0311e4c5,Intelligent Wooden Chips,Derelinquo advenio vobis auctus confero sufficio agnosco deleniti cogito adulatio. Debeo solutio ubi iusto vesica vulariter tutamen. Alioqui sapiente adhuc depono celo undique accusamus.,Acompanhamento,81.33746092719541,https://loremflickr.com/2811/276/food?lock=800022832779725,velociter,usque,decens,derelinquo,,,,,976,14,27,70,vegano,sem glúten,false,false,67.25611698107113,2025-06-30T05:51:13.242Z,true,19,3.7844684877590753,148,2024-08-20T07:58:47.610Z,2025-05-29T12:42:57.973Z,frutos do mar,soja,lactose
683d8d05c709d34c0311e6d7,683d8d05c709d34c0311e493,683d8d05c709d34c0311e4c5,Practical Granite Shoes,Solum advenio consuasor. Atrox suscipit communis valens decens dolores amicitia. Truculenter texo vox solus ait demulceo officia vobis.,Acompanhamento,124.1227425082817,https://loremflickr.com/3841/3159/food?lock=2635649321638461,adsuesco,suppono,suadeo,placeat,curtus,xiphias,arx,somniculosus,1183,52,10,82,vegano,sem glúten,false,false,94.18423424381338,2025-08-01T22:12:46.873Z,true,12,2.1050565286697878,97,2023-11-27T16:22:55.102Z,2025-03-19T21:51:10.678Z,ovos,soja,amendoim
683d8d05c709d34c0311e6d9,683d8d05c709d34c0311e493,683d8d05c709d34c0311e4c5,Handcrafted Marble Fish,Arx calamitas statim. Pariatur venustas bellum vereor voluntarius suppono incidunt. Crastinus cavus bos tolero adfectus vito accommodo trans comitatus vorago.,Acompanhamento,72.99334791971926,https://loremflickr.com/867/3294/food?lock=5160657622078790,deficio,suppono,anser,vos,cuppedia,subvenio,,,493,79,120,21,vegetariano,,false,false,77.86167647474193,2025-09-26T03:36:32.921Z,true,41,3.8371685160434055,93,2025-02-28T05:54:39.136Z,2025-03-31T13:12:42.999Z,,,
683d8d05c709d34c0311e6da,683d8d05c709d34c0311e493,683d8d05c709d34c0311e4c5,Gorgeous Rubber Pants,Adhaero arbor audentia pauper. Succedo tam fugiat corpus terminatio. Ullus usque ratione venustas cibus absum cupiditate.,Acompanhamento,112.41463446744275,https://loremflickr.com/1830/320/food?lock=7021837161266849,ciminatio,tonsor,antea,terga,totam,cupiditas,,,522,16,38,12,vegetariano,,false,true,47.84562263417496,2025-10-29T22:35:21.646Z,true,34,2.9219422979616074,98,2025-04-13T20:55:10.940Z,2025-03-20T07:04:22.316Z,,,
683d8d05c709d34c0311e6dd,683d8d05c709d34c0311e493,683d8d05c709d34c0311e4c5,Fantastic Ceramic Hat,Amor adsuesco adulatio curvo facilis minus tum voluptates eveniet. Aspernatur traho conduco assentator. Catena tandem succedo.,Prato Principal,26.965239405606884,https://loremflickr.com/3880/940/food?lock=4058197599982805,accusantium,ulciscor,curiositas,claudeo,tego,aqua,tremo,,783,41,68,47,vegano,,false,true,27.62857322631938,2025-09-04T13:39:26.356Z,true,33,4.74851148121361,115,2023-08-15T23:32:18.620Z,2025-03-12T13:22:20.153Z,soja,,
683d8d05c709d34c0311e6e1,683d8d05c709d34c0311e493,683d8d05c709d34c0311e4c5,Oriental Bronze Hat,Maiores compono talus excepturi via depulso administratio ultra. Voco curso volva turba audio ara. Cimentarius thesis barba ver aggero ceno voluptatem creator depono aperte.,Bebida,141.21824404776723,https://loremflickr.com/961/549/food?lock=270258634504961,cresco,dedecor,vae,administratio,bellum,,,,106,71,28,70,vegano,,false,false,89.74988228849425,2025-06-21T04:44:57.710Z,true,28,2.333159689870181,127,2024-03-21T15:53:01.271Z,2025-02-12T09:55:59.379Z,amendoim,frutos do mar,
683d8d05c709d34c0311e6e5,683d8d05c709d34c0311e494,683d8d05c709d34c0311e4c6,Intelligent Bamboo Chair,Valens absum carbo tener apto victus capio. Acerbitas campana varietas attollo taceo casus. Totus sol doloremque ea custodia quis crur decretum benigne.,Bebida,23.006756544267986,https://loremflickr.com/20/1021/food?lock=2147195679245947,adhuc,autem,vulgo,texo,vilicus,,,,280,39,96,27,,,false,true,113.22905658393007,2025-08-22T17:18:55.037Z,true,30,4.468306149665485,32,2023-12-08T02:51:21.569Z,2025-05-04T05:29:40.814Z,glúten,,
683d8d05c709d34c0311e6f0,683d8d05c709d34c0311e494,683d8d05c709d34c0311e4c6,Tasty Plastic Gloves,Tero tricesimus baiulus officia. Audacia sulum synagoga. Cohaero minima adflicto sublime.,Sobremesa,20.22832263038219,https://loremflickr.com/1905/646/food?lock=2286718768529127,sol,desino,vulariter,omnis,talio,caterva,,,112,13,70,35,vegetariano,sem glúten,true,false,57.249932840339426,2025-08-09T09:29:21.908Z,true,9,3.394944874959422,250,2023-08-28T21:53:48.496Z,2025-04-25T00:36:38.382Z,lactose,glúten,frutos do mar
683d8d05c709d34c0311e6f2,683d8d05c709d34c0311e494,683d8d05c709d34c0311e4c6,Small Steel Bacon,Terminatio arma aestivus denego caute tutis aeternus vero comprehendo. Approbo supra conatus auxilium. Amoveo cicuta reiciendis vito molestias civis aeneus vociferor pauci.,Bebida,145.5422644766731,https://loremflickr.com/1937/3382/food?lock=2603506942922098,admoneo,tametsi,claustrum,desino,,,,,1177,54,36,15,vegetariano,sem glúten,false,false,30.68065678263668,2025-06-23T22:02:43.107Z,true,30,3.6397686731205194,261,2025-03-10T12:26:16.095Z,2025-04-26T11:24:15.650Z,frutos do mar,glúten,amendoim
683d8d05c709d34c0311e6f5,683d8d05c709d34c0311e494,683d8d05c709d34c0311e4c6,Luxurious Steel Pizza,Argumentum eius termes deporto perspiciatis caterva occaecati. Totam benevolentia avaritia sunt. Uterque theatrum paulatim conculco.,Acompanhamento,64.22574639219629,https://loremflickr.com/2964/1208/food?lock=1243506900102384,carus,talus,inventore,alveus,,,,,888,32,19,7,vegetariano,sem glúten,false,false,50.37849188481967,2025-11-11T16:20:16.547Z,true,40,3.2203897391563028,287,2025-03-28T11:36:10.080Z,2025-04-25T20:05:49.876Z,soja,glúten,
683d8d05c709d34c0311e6f6,683d8d05c709d34c0311e494,683d8d05c709d34c0311e4c6,Incredible Ceramic Hat,Atrox crebro molestiae caute cicuta urbanus quas. Coniecto defungo videlicet reprehenderit bardus una damnatio quaerat. Cura tempus debeo alter vulnero.,Prato Principal,64.81074464466188,https://loremflickr.com/1698/1787/food?lock=2087884961054486,vociferor,assentator,desipio,fuga,cohors,sulum,,,659,15,40,13,vegano,,false,true,112.06078162827605,2025-06-05T14:04:27.244Z,true,5,2.199376411682117,38,2023-08-26T14:50:34.236Z,2025-03-31T10:24:33.106Z,,,
683d8d05c709d34c0311e6f9,683d8d05c709d34c0311e494,683d8d05c709d34c0311e4c6,Refined Steel Chips,Celebrer titulus conicio civitas adduco. Super ager tricesimus careo via. Quis delibero talus caput.,Prato Principal,50.39688178389569,https://loremflickr.com/568/376/food?lock=7697580232419387,amo,ambitus,color,vix,,,,,894,75,86,39,vegano,vegetariano,false,false,116.6774475602726,2025-08-28T15:09:42.688Z,true,5,2.5816035082818667,88,2024-05-26T00:53:03.595Z,2025-04-14T16:19:48.331Z,lactose,ovos,soja
683d8d05c709d34c0311e6fc,683d8d05c709d34c0311e495,683d8d05c709d34c0311e4c7,Recycled Aluminum Mouse,Decerno currus agnitio abscido denuo armarium appositus accusator. Vero magni acies torrens. Volaticus totus sodalitas voro bibo velociter nam templum ventosus.,Prato Principal,140.35267632691793,https://loremflickr.com/1782/1121/food?lock=8643380802184319,arguo,arceo,super,consectetur,denuncio,,,,473,36,131,65,vegano,vegetariano,false,false,88.25306790890683,2025-11-01T17:44:04.866Z,true,41,3.2065766765576154,278,2025-04-21T20:37:18.494Z,2025-05-29T00:33:06.798Z,,,
683d8d05c709d34c0311e701,683d8d05c709d34c0311e495,683d8d05c709d34c0311e4c7,Unbranded Concrete Table,Usus stipes accusator vomito arca animi temeritas tres substantia. Sumptus omnis deficio ambulo. Amicitia delibero circumvenio talio ascit.,Entrada,10.83665579338546,https://loremflickr.com/2565/3729/food?lock=7215346323407447,cubo,desipio,apto,succurro,video,laboriosam,tamisium,denuo,678,63,22,29,vegano,sem glúten,false,false,102.81322158346782,2025-08-25T00:05:35.507Z,true,45,3.991307637178459,231,2024-11-15T08:10:51.956Z,2025-02-19T09:59:21.839Z,frutos do mar,soja,ovos
683d8d05c709d34c0311e705,683d8d05c709d34c0311e495,683d8d05c709d34c0311e4c7,Handmade Granite Pizza,Quo surculus carpo spiculum uredo curtus timor volo absconditus. Tendo theatrum comptus triduana thorax adopto vere appositus. Terminatio acies paulatim soluta.,Bebida,94.33187121712582,https://loremflickr.com/1765/203/food?lock=8536277132366834,distinctio,calculus,commodi,aptus,molestiae,debeo,cubitum,,421,58,14,73,,,false,false,80.76942628352569,2025-06-10T08:18:15.325Z,true,12,2.5183354445048427,25,2024-07-03T11:33:26.225Z,2025-05-10T07:19:38.318Z,,,
683d8d05c709d34c0311e70b,683d8d05c709d34c0311e496,683d8d05c709d34c0311e4c8,Practical Gold Computer,Stips verumtamen conicio tredecim sperno appono temperantia. Pauper trucido vomer. Aestus universe tempora pariatur ante adulescens turba canto.,Entrada,134.18587907160486,https://loremflickr.com/3447/2240/food?lock=2406405631197809,apostolus,decumbo,vae,comedo,culpo,quod,,,548,57,35,39,sem glúten,,true,false,119.23788859530295,2025-06-26T09:51:12.588Z,true,35,2.468223501452444,59,2024-01-22T08:28:20.868Z,2025-04-28T01:32:43.570Z,glúten,,
683d8d05c709d34c0311e70c,683d8d05c709d34c0311e496,683d8d05c709d34c0311e4c8,Rustic Wooden Shirt,Cedo defetiscor cinis ulterius autus ter voluptas tepidus. Verbera cohors aestus corrumpo cruciamentum. Degenero taceo temeritas concedo similique.,Sobremesa,7.405365161619131,https://loremflickr.com/1743/969/food?lock=1052262028552799,velut,testimonium,absorbeo,contra,condico,,,,660,59,39,14,vegano,,false,false,47.416359923984665,2025-07-03T11:14:17.869Z,true,41,4.016212528189435,10,2023-12-05T04:21:31.934Z,2025-03-07T13:28:39.957Z,ovos,frutos do mar,amendoim
683d8d05c709d34c0311e70e,683d8d05c709d34c0311e496,683d8d05c709d34c0311e4c8,Small Steel Car,Spiritus cometes suffoco aut tenax vesco. Dens defleo ea utpote timor corpus libero neque absorbeo. Officiis cilicium adduco subvenio consequatur sopor.,Sobremesa,23.577338905846833,https://loremflickr.com/3938/2153/food?lock=1889337499226675,ver,ante,veritatis,apparatus,timidus,,,,917,40,87,90,,,true,false,104.21007015698216,2025-09-27T11:19:33.411Z,true,28,2.9609179566182857,249,2024-06-25T07:03:13.617Z,2025-04-02T16:03:00.624Z,amendoim,glúten,
